A0A014PQC0,568076,E,Metarhizium robertsii,Glyceraldehyde 3-phosphate dehydrogenase catalytic domain,PF02800,157,314,338
A0A1E5UUI3,888268,E,Dichanthelium oligosanthes,3-beta hydroxysteroid dehydrogenase/isomerase,PF01073,57,322,374
A0A1E5UVU1,888268,E,Dichanthelium oligosanthes,Autophagy-related protein 3,PF03987,109,175,223
A0A1E5VER1,888268,E,Dichanthelium oligosanthes,disorder_prediction,mobidb-lite,511,530,896
A0A1E5VN17,888268,E,Dichanthelium oligosanthes,Protein kinase domain,PF00069,83,292,411
A0A1E5VNK9,888268,E,Dichanthelium oligosanthes,Protein of unknown function DUF1997,PF09366,99,265,277
A0A1E5VPP0,888268,E,Dichanthelium oligosanthes,disorder_prediction,mobidb-lite,1442,1476,1502
A0A1E5VWC1,888268,E,Dichanthelium oligosanthes,disorder_prediction,mobidb-lite,388,456,456
A0A1E5VX55,888268,E,Dichanthelium oligosanthes,Leucine-rich repeat,PF13855,555,612,881
A0A1E5VY14,888268,E,Dichanthelium oligosanthes,Calcium permeable stress-gated cation channel 1 N-terminal transmembrane domain,PF13967,7,175,742
A0A1E5W8Y3,888268,E,Dichanthelium oligosanthes,Protein kinase domain,PF00069,292,456,456
A0A1E5WED9,888268,E,Dichanthelium oligosanthes,Pumilio RNA-binding repeat,PF00806,719,751,1049
A0A1F5L2L0,1835702,E,Penicillium arizonense,CoA-transferase family III,PF02515,240,432,542
A0A1F5L415,1835702,E,Penicillium arizonense,Glycoside hydrolase family 10 domain,PF00331,78,373,383
A0A1F5L4C5,1835702,E,Penicillium arizonense,Major facilitator superfamily,PF07690,50,452,555
A0A1F5L4V2,1835702,E,Penicillium arizonense,NADP-dependent oxidoreductase domain,PF00248,18,279,305
A0A1F5L9Q4,1835702,E,Penicillium arizonense,FMN-dependent dehydrogenase,PF01070,108,271,434
A0A1F5LJN6,1835702,E,Penicillium arizonense,disorder_prediction,mobidb-lite,69,99,552
A0A1F7ZLG9,109264,E,Aspergillus bombycis,disorder_prediction,mobidb-lite,786,817,942
A0A1F7ZMI9,109264,E,Aspergillus bombycis,disorder_prediction,mobidb-lite,114,147,297
A0A1F7ZPL0,109264,E,Aspergillus bombycis,disorder_prediction,mobidb-lite,533,557,765
A0A1F7ZRY6,109264,E,Aspergillus bombycis,WD40 repeat,PF00400,192,225,1328
A0A1F7ZSM0,109264,E,Aspergillus bombycis,Clustered mitochondria protein N-terminal,PF15044,58,130,1249
A0A1F7ZUG8,109264,E,Aspergillus bombycis,disorder_prediction,mobidb-lite,232,269,770
A0A1F7ZYH0,109264,E,Aspergillus bombycis,disorder_prediction,mobidb-lite,1,24,467
A0A1F8ABC5,109264,E,Aspergillus bombycis,Cation/H+ exchanger,PF00999,19,460,491
A0A1F8AD43,109264,E,Aspergillus bombycis,disorder_prediction,mobidb-lite,1,25,512
A0A1F8ADX5,109264,E,Aspergillus bombycis,Alcohol dehydrogenase C-terminal,PF00107,179,295,353
A0A1G4AP89,1209926,E,Colletotrichum orchidophilum,Sulfatase N-terminal,PF00884,4,288,492
A0A1G4AX60,1209926,E,Colletotrichum orchidophilum,disorder_prediction,mobidb-lite,190,244,893
A0A1G4B013,1209926,E,Colletotrichum orchidophilum,Aconitase/3-isopropylmalate dehydratase large subunit alpha/beta/alpha domain,PF00330,13,472,775
A0A1G4BKC4,1209926,E,Colletotrichum orchidophilum,disorder_prediction,mobidb-lite,1,45,266
A0A1G4BKW3,1209926,E,Colletotrichum orchidophilum,disorder_prediction,mobidb-lite,78,112,435
A0A1G4E8F0,5855,E,Plasmodium vivax,Plasmodium vivax Vir,PF05795,218,323,325
A0A1G4H5Q6,5855,E,Plasmodium vivax,Kinesin motor domain,PF00225,515,566,1508
A0A1G4HAR3,5855,E,Plasmodium vivax,disorder_prediction,mobidb-lite,385,469,475
A0A1G4HHT1,5855,E,Plasmodium vivax,disorder_prediction,mobidb-lite,1499,1529,1911
A0A1G4I117,5694,E,Trypanosoma equiperdum,Dynein family light intermediate chain,PF05783,210,328,620
A0A1G4I6R4,5694,E,Trypanosoma equiperdum,disorder_prediction,mobidb-lite,1,28,533
A0A1G4IAP0,5694,E,Trypanosoma equiperdum,Zinc finger CCHC-type,PF00098,122,137,516
A0A1G4IDB0,5694,E,Trypanosoma equiperdum,disorder_prediction,mobidb-lite,125,189,1789
A0A1G4IIZ7,5694,E,Trypanosoma equiperdum,IQ motif EF-hand binding site,PF00612,1657,1675,1756
A0A1G4IJ87,5694,E,Trypanosoma equiperdum,disorder_prediction,mobidb-lite,613,639,780
A0A1G4IWW5,1230905,E,Lachancea mirantina,disorder_prediction,mobidb-lite,547,589,589
A0A1G4JQ98,1230905,E,Lachancea mirantina,Dihydroprymidine dehydrogenase domain II,PF14691,1676,1786,2158
A0A1G4M9K9,4955,E,Lachancea fermentati,Glutamine amidotransferase,PF00117,6,208,550
A0A1G4MB30,4955,E,Lachancea fermentati,Vacuolar protein sorting-associated protein 13 SHR-binding domain,PF06650,2185,2466,3123
A0A1G4MFB1,4955,E,Lachancea fermentati,disorder_prediction,mobidb-lite,1,33,2102
A0A1G4NW93,1653392,E,Liagoropsis maxima,ATPase F1/V1/A1 complex alpha/beta subunit nucleotide-binding domain,PF00006,134,354,474
A0A1H6PI51,4952,E,Yarrowia lipolytica,RNA recognition motif domain,PF00076,607,681,828
A0A1H6PTA7,4952,E,Yarrowia lipolytica,disorder_prediction,mobidb-lite,788,924,1190
A0A1H6Q2J1,4952,E,Yarrowia lipolytica,RecF/RecN/SMC N-terminal,PF02463,72,1063,1117
A0A1H6QA03,4952,E,Yarrowia lipolytica,DNA mismatch repair protein MutS-like N-terminal,PF01624,32,120,887
A0A1I7RL95,6326,E,Bursaphelenchus xylophilus,disorder_prediction,mobidb-lite,675,704,704
A0A1I7RPJ1,6326,E,Bursaphelenchus xylophilus,Golgin subfamily A member 7/ERF4,PF10256,14,126,148
A0A1I7RQW3,6326,E,Bursaphelenchus xylophilus,Uncharacterized protein OS=Bursaphelenchus xylophilus PE=4 SV=1,CoiledCoil,366,405,623
A0A1I7RWB6,6326,E,Bursaphelenchus xylophilus,AMP-dependent synthetase/ligase,PF00501,14,282,384
A0A1I7SCB1,6326,E,Bursaphelenchus xylophilus,UDP-glucuronosyl/UDP-glucosyltransferase,PF00201,539,1006,1061
A0A1I7SHJ5,6326,E,Bursaphelenchus xylophilus,Helicase domain,PF05127,280,477,590
A0A1I7SLR7,6326,E,Bursaphelenchus xylophilus,disorder_prediction,mobidb-lite,456,478,836
A0A1I7SLV0,6326,E,Bursaphelenchus xylophilus,Tetratricopeptide-like helical domain,PF13414,11,48,271
A0A1I7SQU3,6326,E,Bursaphelenchus xylophilus,disorder_prediction,mobidb-lite,443,480,518
A0A1I7SX67,6326,E,Bursaphelenchus xylophilus,Galectin carbohydrate recognition domain,PF00337,42,171,309
A0A1I7SZJ2,1561998,E,Caenorhabditis tropicalis,Basic-leucine zipper domain,PF00170,62,123,137
A0A1I7T0R8,1561998,E,Caenorhabditis tropicalis,disorder_prediction,mobidb-lite,516,654,654
A0A1I7T137,1561998,E,Caenorhabditis tropicalis,Zinc finger CCCH-type,PF00642,144,168,254
A0A1I7TSN5,1561998,E,Caenorhabditis tropicalis,Acyl-CoA dehydrogenase/oxidase C-terminal,PF00441,256,402,412
A0A1I7TVI1,1561998,E,Caenorhabditis tropicalis,DNA polymerase alpha/epsilon subunit B,PF04042,19,130,174
A0A1I7U7H0,1561998,E,Caenorhabditis tropicalis,ShKT domain,PF01549,352,387,594
A0A1I7V0S0,1561998,E,Caenorhabditis tropicalis,K Homology domain type 1,PF00013,129,176,247
A0A1I7V4R0,1561998,E,Caenorhabditis tropicalis,C6 domain,PF01681,2598,2684,2795
A0A1I7V5X4,7209,E,Loa loa,Leucine-rich repeat,PF13855,12,71,531
A0A1I7V8P4,7209,E,Loa loa,Gemini of Cajal bodies-associated protein 8,PF15348,71,208,208
A0A1I7VBD8,7209,E,Loa loa,K Homology domain type 1,PF00013,104,166,360
A0A1I7VDX8,7209,E,Loa loa,Peptidase M41,PF01434,530,726,789
A0A1I7VFU1,7209,E,Loa loa,Cleavage/polyadenylation specificity factor A subunit C-terminal,PF03178,787,1097,1145
A0A1I7VP51,7209,E,Loa loa,disorder_prediction,mobidb-lite,638,686,853
A0A1I7VRC2,7209,E,Loa loa,Tetratricopeptide repeat,PF13181,208,240,319
A0A1I7X418,37862,E,Heterorhabditis bacteriophora,CD36 family,PF01130,4,158,172
A0A1I7X7J0,37862,E,Heterorhabditis bacteriophora,Glycosyl transferase family 31,PF01762,68,206,267
A0A1I7XGJ7,37862,E,Heterorhabditis bacteriophora,MIT,PF04212,13,86,1178
A0A1I7XJY0,37862,E,Heterorhabditis bacteriophora,Cadherin,PF00028,1538,1610,2582
A0A1I7XV17,37862,E,Heterorhabditis bacteriophora,Filamin/ABP280 repeat-like,PF00630,152,240,1443
A0A1I7XVP4,37862,E,Heterorhabditis bacteriophora,SWEET sugar transporter,PF03083,104,188,225
A0A1I7YDK0,37863,E,Steinernema glaseri,Ribosomal protein L19,PF01245,125,182,212
A0A1I7Z261,37863,E,Steinernema glaseri,disorder_prediction,mobidb-lite,86,120,1533
A0A1I7Z525,37863,E,Steinernema glaseri,Serine proteases trypsin domain,PF00089,6,93,95
A0A1I7Z7J7,37863,E,Steinernema glaseri,Translation initiation factor IF- 2 domain 3,PF11987,2,38,188
A0A1I7ZLW0,37863,E,Steinernema glaseri,disorder_prediction,mobidb-lite,1,58,405
A0A1I7ZS91,37863,E,Steinernema glaseri,Serpentine type 7TM GPCR chemoreceptor Srsx,PF10320,28,294,341
A0A1I7ZTT7,37863,E,Steinernema glaseri,disorder_prediction,mobidb-lite,126,158,158
A0A1I7ZXB8,37863,E,Steinernema glaseri,Uncharacterized protein OS=Steinernema glaseri PE=4 SV=1,LowComplexity,8,20,336
A0A1I8AIF2,37863,E,Steinernema glaseri,STAS domain,PF01740,28,122,218
A0A1I8AVU6,37863,E,Steinernema glaseri,7TM GPCR serpentine receptor class t (Srt),PF10321,35,341,363
A0A1I8B426,6305,E,Meloidogyne hapla,RNA-recognition motif (RRM) Nup35-type domain,PF05172,730,800,864
A0A1I8B7L9,6305,E,Meloidogyne hapla,disorder_prediction,mobidb-lite,111,138,1191
A0A1I8BEX7,6305,E,Meloidogyne hapla,disorder_prediction,mobidb-lite,1,50,366
A0A1I8BGC2,6305,E,Meloidogyne hapla,Dual specificity phosphatase catalytic domain,PF00782,196,285,443
A0A1I8BGJ2,6305,E,Meloidogyne hapla,FAD dependent oxidoreductase,PF01266,253,287,629
A0A1I8BVU6,6305,E,Meloidogyne hapla,Autophagy-related protein 9,PF04109,216,572,921
A0A1I8BWN2,6305,E,Meloidogyne hapla,CBS domain,PF00571,483,543,949
A0A1I8BWW2,6305,E,Meloidogyne hapla,Uncharacterized protein OS=Meloidogyne hapla PE=3 SV=1,LowComplexity,473,485,729
A0A1I8CFE4,114890,E,Rhabditophanes sp. KR3021,tRNA methyltransferase TRMD/TRM10-type domain,PF01746,2,140,149
A0A1I8CGX6,114890,E,Rhabditophanes sp. KR3021,PAS domain,PF13426,93,162,755
A0A1I8CJ95,114890,E,Rhabditophanes sp. KR3021,mRNA capping enzyme C-terminal,PF03919,493,585,607
A0A1I8CRP3,114890,E,Rhabditophanes sp. KR3021,Protein of unknown function DUF273,PF03314,33,271,335
A0A1I8EDB1,6293,E,Wuchereria bancrofti,WW domain,PF00397,156,185,330
A0A1I8EDF6,6293,E,Wuchereria bancrofti,disorder_prediction,mobidb-lite,1,40,411
A0A1I8EKC0,6293,E,Wuchereria bancrofti,disorder_prediction,mobidb-lite,412,489,526
A0A1I8EPN8,6293,E,Wuchereria bancrofti,WD40 repeat,PF00400,22,49,299
A0A1I8EPR2,6293,E,Wuchereria bancrofti,Breast carcinoma amplified sequence 3,PF12490,617,756,872
A0A1I8EU60,6293,E,Wuchereria bancrofti,Immunoglobulin I-set,PF07679,439,517,1183
A0A1I8EUU9,6293,E,Wuchereria bancrofti,Methyltransferase NNMT/PNMT/TEMT,PF01234,135,242,244
A0A1I8EZL7,6293,E,Wuchereria bancrofti,Dual specificity phosphatase catalytic domain,PF00782,346,474,608
A0A1I8F3J1,282301,E,Macrostomum lignano,Leucine-rich repeat,PF13855,83,141,489
A0A1I8F4A4,282301,E,Macrostomum lignano,PDZ domain,PF00595,140,217,310
A0A1I8F588,282301,E,Macrostomum lignano,Pyridoxal phosphate-dependent decarboxylase,PF00282,3,73,1219
A0A1I8FCY6,282301,E,Macrostomum lignano,disorder_prediction,mobidb-lite,62,116,539
A0A1I8FN46,282301,E,Macrostomum lignano,FANCI solenoid 2 domain,PF14676,270,415,490
A0A1I8FZC9,282301,E,Macrostomum lignano,Kinesin motor domain,PF00225,43,125,774
A0A1I8GB09,282301,E,Macrostomum lignano,Domain of unknown function DUF2431,PF10354,52,141,383
A0A1I8GUK2,282301,E,Macrostomum lignano,DHR-1 domain,PF14429,391,578,783
A0A1I8GXT7,282301,E,Macrostomum lignano,disorder_prediction,mobidb-lite,567,601,1105
A0A1I8H2D6,282301,E,Macrostomum lignano,disorder_prediction,mobidb-lite,191,225,335
A0A1I8H350,282301,E,Macrostomum lignano,ADP-specific phosphofructokinase/glucokinase,PF04587,70,448,538
A0A1I8H8F3,282301,E,Macrostomum lignano,Potassium channel domain,PF07885,232,320,1052
A0A1I8H938,282301,E,Macrostomum lignano,Myc-type basic helix-loop-helix (bHLH) domain,PF00010,695,746,1182
A0A1I8H968,282301,E,Macrostomum lignano,Conserved hypothetical protein CHP02231,PF13598,16,236,282
A0A1I8HDZ5,282301,E,Macrostomum lignano,Collagen IV non-collagenous,PF01413,1187,1292,1412
A0A1I8HJK5,282301,E,Macrostomum lignano,GPCR family 2 secretin-like,PF00002,562,754,1962
A0A1I8HJS5,282301,E,Macrostomum lignano,Ankyrin repeat-containing domain,PF12796,38,101,943
A0A1I8HKU4,282301,E,Macrostomum lignano,Ankyrin repeat-containing domain,PF12796,109,203,1287
A0A1I8HMU7,282301,E,Macrostomum lignano,Uncharacterized protein OS=Macrostomum lignano PE=3 SV=1,LowComplexity,1724,1739,1946
A0A1I8HNP8,282301,E,Macrostomum lignano,Protein kinase domain,PF00069,226,326,328
A0A1I8HPC5,282301,E,Macrostomum lignano,Topoisomerase I C-terminal domain,PF14370,655,724,753
A0A1I8HPL4,282301,E,Macrostomum lignano,disorder_prediction,mobidb-lite,1,36,507
A0A1I8HU41,282301,E,Macrostomum lignano,SNF2-related N-terminal domain,PF00176,327,458,1320
A0A1I8HVT0,282301,E,Macrostomum lignano,Zinc finger C2HC-type,PF01530,341,369,3304
A0A1I8HYA0,282301,E,Macrostomum lignano,Uncharacterized protein OS=Macrostomum lignano PE=3 SV=1,LowComplexity,184,197,3402
A0A1I8I0V2,282301,E,Macrostomum lignano,Alpha/beta hydrolase fold-3,PF07859,825,889,1173
A0A1I8I292,282301,E,Macrostomum lignano,Immunoglobulin I-set,PF07679,62,152,270
A0A1I8IGP8,282301,E,Macrostomum lignano,EF-hand domain,PF13833,441,498,596
A0A1I8J049,282301,E,Macrostomum lignano,Domain of unknown function DUF4806,PF16064,289,366,449
A0A1I8J1G2,282301,E,Macrostomum lignano,disorder_prediction,mobidb-lite,2784,2803,4638
A0A1I8J6K7,282301,E,Macrostomum lignano,disorder_prediction,mobidb-lite,160,335,1812
A0A1I8J6Z6,282301,E,Macrostomum lignano,Carbohydrate-binding WSC,PF01822,30,115,135
A0A1I8JET4,282301,E,Macrostomum lignano,disorder_prediction,mobidb-lite,3163,3189,3985
A0A1I8JHN3,282301,E,Macrostomum lignano,disorder_prediction,mobidb-lite,1264,1351,1555
A0A1I8M131,7370,E,Musca domestica,disorder_prediction,mobidb-lite,352,380,518
A0A1I8M4U7,7370,E,Musca domestica,Sodium/potassium-transporting ATPase subunit beta,PF00287,18,281,284
A0A1I8M6Q6,7370,E,Musca domestica,RNA polymerase Rpb1 domain 4,PF05000,843,930,1659
A0A1I8M6W5,7370,E,Musca domestica,Uncharacterized protein OS=Musca domestica GN=101889374 PE=4 SV=1,CoiledCoil,1052,1073,4492
A0A1I8MEK2,7370,E,Musca domestica,RNA recognition motif domain,PF00076,305,367,413
A0A1I8MGI9,7370,E,Musca domestica,Ionotropic glutamate receptor,PF00060,374,656,892
A0A1I8MGV1,7370,E,Musca domestica,disorder_prediction,mobidb-lite,1339,1358,2563
A0A1I8MJ33,7370,E,Musca domestica,GAF domain,PF01590,532,677,2229
A0A1I8MJG0,7370,E,Musca domestica,WD40 repeat,PF00400,1,30,78
A0A1I8MKG3,7370,E,Musca domestica,Actin-related protein 2/3 complex subunit 5,PF04699,9,148,150
A0A1I8MLH8,7370,E,Musca domestica,disorder_prediction,mobidb-lite,1036,1055,2636
A0A1I8MMM4,7370,E,Musca domestica,von Willebrand factor type D domain,PF00094,2722,2877,3875
A0A1I8MPR7,7370,E,Musca domestica,NHL repeat,PF01436,297,323,738
A0A1I8MRY5,7370,E,Musca domestica,Cadherin,PF00028,1050,1146,3803
A0A1I8MTK9,7370,E,Musca domestica,disorder_prediction,mobidb-lite,889,936,1615
A0A1I8MVF8,7370,E,Musca domestica,DOMON domain,PF03351,249,371,662
A0A1I8MWH3,7370,E,Musca domestica,disorder_prediction,mobidb-lite,646,789,810
A0A1I8MYN5,7370,E,Musca domestica,disorder_prediction,mobidb-lite,40,128,375
A0A1I8MZG5,7370,E,Musca domestica,Uncharacterized protein OS=Musca domestica GN=101897960 PE=3 SV=1,LowComplexity,250,262,976
A0A1I8N6N4,7370,E,Musca domestica,disorder_prediction,mobidb-lite,2496,2521,3503
A0A1I8N7I2,7370,E,Musca domestica,G protein-coupled receptor rhodopsin-like,PF00001,66,322,420
A0A1I8NBT8,7370,E,Musca domestica,disorder_prediction,mobidb-lite,460,482,504
A0A1I8ND78,7370,E,Musca domestica,WD40 repeat,PF00400,326,359,524
A0A1I8NLG5,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,983,1010,2552
A0A1I8NNX5,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,129,405,1310
A0A1I8NPB5,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,976,1074,2101
A0A1I8NPT6,35570,E,Stomoxys calcitrans,Protein of unknown function DUF227,PF02958,363,647,731
A0A1I8NRE5,35570,E,Stomoxys calcitrans,Kelch repeat type 1,PF01344,517,557,693
A0A1I8NRY1,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,2253,2273,2880
A0A1I8NYV5,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,886,918,1230
A0A1I8NZ53,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,15014,15136,25213
A0A1I8P013,35570,E,Stomoxys calcitrans,Pyruvate carboxyltransferase,PF00682,584,855,1197
A0A1I8P3X6,35570,E,Stomoxys calcitrans,Isopropylmalate dehydrogenase-like domain,PF00180,11,391,409
A0A1I8P478,35570,E,Stomoxys calcitrans,Transcription factor IIS N-terminal,PF08711,29,77,745
A0A1I8P511,35570,E,Stomoxys calcitrans,Ezrin/radixin/moesin C-terminal,PF00769,400,643,643
A0A1I8P566,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,1,91,1235
A0A1I8P7S2,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,400,420,544
A0A1I8PG49,35570,E,Stomoxys calcitrans,Zinc finger LIM-type,PF00412,744,791,1038
A0A1I8PIB0,35570,E,Stomoxys calcitrans,Cytochrome P450,PF00067,545,1009,1017
A0A1I8PLH5,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,817,907,2162
A0A1I8PMA2,35570,E,Stomoxys calcitrans,Spectrin repeat,PF00435,7798,7901,8865
A0A1I8PMF3,35570,E,Stomoxys calcitrans,Spectrin repeat,PF00435,713,806,8881
A0A1I8PMI1,35570,E,Stomoxys calcitrans,Spectrin repeat,PF00435,7684,7789,8884
A0A1I8PMJ8,35570,E,Stomoxys calcitrans,Rieske [2Fe-2S] iron-sulphur domain,PF00355,9,94,544
A0A1I8PTB3,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,683,775,2548
A0A1I8PTQ4,35570,E,Stomoxys calcitrans,FAS1 domain,PF02469,509,659,695
A0A1I8Q006,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,2115,2135,3043
A0A1I8Q1U1,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,702,734,770
A0A1I8Q2S0,35570,E,Stomoxys calcitrans,disorder_prediction,mobidb-lite,15,59,1467
A0A1I8Q6K5,35570,E,Stomoxys calcitrans,Immunoglobulin I-set,PF07679,409,481,2084
A0A1I8Q9E0,35570,E,Stomoxys calcitrans,Uncharacterized protein OS=Stomoxys calcitrans GN=106088687 PE=4 SV=1,CoiledCoil,204,225,615
A0A1I8QE17,35570,E,Stomoxys calcitrans,MD-2-related lipid-recognition domain,PF02221,17,147,173
A0A1I9FZL0,6279,E,Brugia malayi,Mitochondrial F1-F0 ATP synthase subunit F predicted,PF10206,61,141,167
A0A1I9G279,6279,E,Brugia malayi,GPCR family 2 secretin-like,PF00002,145,408,558
A0A1I9J722,1654949,E,Matilda australia,Cytochrome c oxidase subunit I,PF00115,1,230,231
A0A1I9LNJ4,3702,E,Arabidopsis thaliana,Zinc finger CCCH-type,PF00642,323,343,647
A0A1I9P1D4,1885044,E,Diplazium macrodictyon,Ribulose bisphosphate carboxylase large subunit C-terminal,PF00016,130,402,402
A0A1I9SG36,1899312,E,Ptychadena submascareniensis,Cytochrome b/b6 N-terminal,PF00033,1,66,201
A0A1I9WJY7,38540,E,Ananthacorus angustifolius,De-etiolated protein 1 Det1,PF09737,74,178,178
A0A1I9WSV4,1873294,E,Ramularia neodeusta,RNA polymerase Rpb2 domain 4,PF04566,150,211,332
A0A1I9XBT3,1913421,E,Araneae sp. GL07_07_MF82_ADN758,Cytochrome c oxidase subunit I,PF00115,2,219,219
A0A1J0DLD8,241290,E,Halichoeres argus,Cytochrome c oxidase subunit I,PF00115,10,182,184
A0A1J0KFX1,78263,E,Abies mariesii,Ribosomal protein S11,PF00411,20,129,130
A0A1J0MNZ2,66012,E,Chloris truncata,Ribosomal protein L22/L17,PF00237,43,142,149
A0A1J0MQN8,486855,E,Alloteropsis paniculata,Photosystem II PsbI,PF02532,1,35,36
A0A1J0RAW6,5691,E,Trypanosoma brucei,disorder_prediction,mobidb-lite,425,452,452
A0A1J1GTG3,5849,E,Plasmodium gallinaceum,CCAAT-binding transcription factor putative OS=Plasmodium gallinaceum GN=PGAL8A_00198700 PE=4 SV=1,LowComplexity,221,233,730
A0A1J1H5Y6,85471,E,Plasmodium relictum,disorder_prediction,mobidb-lite,140,171,5062
A0A1J1HBU6,85471,E,Plasmodium relictum,Eukaryotic translation initiation factor 2b subunit 2 putative OS=Plasmodium relictum GN=PRELSG_1465900 PE=3 SV=1,CoiledCoil,104,125,589
A0A1J1HR67,568069,E,Clunio marinus,disorder_prediction,mobidb-lite,962,986,986
A0A1J1I8X1,568069,E,Clunio marinus,Male sterility NAD-binding,PF07993,1001,1061,2288
A0A1J1IF11,568069,E,Clunio marinus,CLUMA_CG011992 isoform A OS=Clunio marinus GN=putative Nesprin-1 PE=4 SV=1,CoiledCoil,2061,2089,15766
A0A1J1IFP4,568069,E,Clunio marinus,BTB/POZ domain,PF00651,22,127,564
A0A1J1IFZ5,568069,E,Clunio marinus,Peptidase C19 ubiquitin carboxyl-terminal hydrolase,PF00443,181,531,542
A0A1J1IYD0,568069,E,Clunio marinus,Beta-thymosin,PF01290,8,51,164
A0A1J1J386,568069,E,Clunio marinus,disorder_prediction,mobidb-lite,327,356,534
A0A1J1J942,568069,E,Clunio marinus,Gelsolin-like domain,PF00626,636,706,1249
A0A1J1JA26,568069,E,Clunio marinus,disorder_prediction,mobidb-lite,448,488,1027
A0A1J3C6R6,107243,E,Noccaea caerulescens,Pentatricopeptide repeat,PF13041,344,385,852
A0A1J3CJ97,107243,E,Noccaea caerulescens,Pentatricopeptide repeat,PF13041,185,229,404
A0A1J3CQK6,107243,E,Noccaea caerulescens,Tetratricopeptide repeat 1,PF00515,489,520,686
A0A1J3CT45,107243,E,Noccaea caerulescens,JmjC domain,PF02373,3,56,88
A0A1J3CU62,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,350,437,437
A0A1J3CUV0,107243,E,Noccaea caerulescens,Spen paralogue and orthologue SPOC C-terminal,PF07744,6,94,109
A0A1J3CVA6,107243,E,Noccaea caerulescens,Leucine zipper homeobox-associated,PF02183,179,213,261
A0A1J3D001,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,42,76,76
A0A1J3D0C3,107243,E,Noccaea caerulescens,Sodium/calcium exchanger membrane region,PF01699,289,428,441
A0A1J3D9V9,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,336,405,562
A0A1J3DJ68,107243,E,Noccaea caerulescens,Asn/Gln amidotransferase,PF02637,399,546,550
A0A1J3DN52,107243,E,Noccaea caerulescens,Coenzyme Q-binding protein COQ10 START domain,PF03364,91,125,135
A0A1J3DZH5,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,250,287,777
A0A1J3E292,107243,E,Noccaea caerulescens,DNA photolyase N-terminal,PF00875,30,191,367
A0A1J3E2K6,107243,E,Noccaea caerulescens,Exostosin-like,PF03016,1,118,122
A0A1J3EA34,107243,E,Noccaea caerulescens,Autophagy protein Atg8 ubiquitin-like,PF02991,41,144,144
A0A1J3EFS9,107243,E,Noccaea caerulescens,Cyclin PHO80-like,PF08613,66,173,232
A0A1J3EHH1,107243,E,Noccaea caerulescens,Cytidyltransferase-like domain,PF01467,218,381,398
A0A1J3EN93,107243,E,Noccaea caerulescens,Protein prenyltransferase alpha subunit,PF01239,64,90,90
A0A1J3EP49,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,268,289,1786
A0A1J3EPN5,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,1,41,447
A0A1J3EU51,107243,E,Noccaea caerulescens,DC1,PF03107,54,112,129
A0A1J3EYJ4,107243,E,Noccaea caerulescens,Pentatricopeptide repeat,PF01535,48,71,140
A0A1J3F4M4,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,1,58,527
A0A1J3G712,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,1,31,730
A0A1J3GEF7,107243,E,Noccaea caerulescens,Gag-polypeptide of LTR copia-type,PF14244,27,61,86
A0A1J3GGR4,107243,E,Noccaea caerulescens,PB1 domain,PF00564,189,273,559
A0A1J3GKH8,107243,E,Noccaea caerulescens,Xyloglucan fucosyltransferase,PF03254,1,187,187
A0A1J3GXL0,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,78,176,673
A0A1J3GXV1,107243,E,Noccaea caerulescens,SANT/Myb domain,PF00249,157,208,312
A0A1J3GYT3,107243,E,Noccaea caerulescens,Histone deacetylase domain,PF00850,24,318,429
A0A1J3HBL9,107243,E,Noccaea caerulescens,RWD domain,PF05773,34,146,1243
A0A1J3HCT0,107243,E,Noccaea caerulescens,WD40 repeat,PF00400,359,396,406
A0A1J3HD53,107243,E,Noccaea caerulescens,Pentatricopeptide repeat,PF01535,3,22,111
A0A1J3HD99,107243,E,Noccaea caerulescens,NAD(P)-binding domain,PF16363,10,226,230
A0A1J3HK26,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,104,134,637
A0A1J3HSD7,107243,E,Noccaea caerulescens,disorder_prediction,mobidb-lite,172,192,290
A0A1J3HX19,107243,E,Noccaea caerulescens,Pentatricopeptide repeat,PF01535,367,392,758
